file_name,height,width,bbox,age,race,masked,skintone,emotion,gender
103674846.jpg,2000,1333,"[842.9905484460681, 405.99999999999727, 245.0051553930503, 337.9999999999971]",20-30s,Negroid,unmasked,dark,Happiness,Female
103743185.jpg,1333,2000,"[1107.231347866434, 402.62185445126653, 195.76865213355592, 227.51713073607797]",Baby,Mongoloid,unmasked,light,Happiness,Female
103815601.jpg,1333,2000,"[853.0015003750893, 623.9999999999966, 139.9967491872962, 182.99999999999793]",Kid,Mongoloid,unmasked,mid-light,Happiness,Female
103866562.jpg,2000,1330,"[427.7963587921816, 447.31381984588756, 462.579218472463, 339.10722295195427]",20-30s,Caucasian,unmasked,light,Neutral,Female
103893107.jpg,1334,2000,"[888.003135128937, 249.9999999999995, 283.9959243323816, 351.0000000000008]",20-30s,Mongoloid,unmasked,light,Neutral,Male
103908584.jpg,1333,2000,"[1027.2498322303825, 194.4724380796739, 309.0406470114739, 455.41014582678474]",20-30s,Caucasian,unmasked,light,Neutral,Female
103909904.jpg,1333,2000,"[1130.9959989997415, 273.99999999999596, 401.0050012503026, 393.99999999999744]",Teenager,Caucasian,unmasked,mid-light,Neutral,Female
103911534.jpg,1333,2000,"[972.9773255456075, 93.94716525891741, 352.02267445438446, 494.57673304760016]",20-30s,Caucasian,unmasked,light,Happiness,Female
103996982.jpg,2000,1333,"[915.9871115173627, 92.99999999999939, 172.91240150662958, 237.96561556494353]",40-50s,Caucasian,unmasked,mid-dark,Happiness,Female
10399722.jpg,1333,2000,"[1369.79698726678, 336.6472609181625, 82.03470895882957, 108.75488670260775]",20-30s,Mongoloid,unmasked,light,Happiness,Female
104003199.jpg,1627,2000,"[877.9998439039662, 187.99999999999991, 304.000302436073, 418.9999999999998]",20-30s,Caucasian,unmasked,light,Happiness,Female
104013526.jpg,1333,2000,"[1276.917726473753, 100.92889656704256, 149.12759349715265, 180.42931346484085]",20-30s,Mongoloid,unmasked,light,Happiness,Female
104015283.jpg,1333,2000,"[1219.8999376291995, 486.7820506680285, 199.4101309787092, 264.0299155532952]",20-30s,Mongoloid,unmasked,light,Neutral,Female
104046035.jpg,2000,1529,"[727.8776171697598, 206.6830134553629, 257.12238283023737, 356.70575780342745]",20-30s,Caucasian,unmasked,light,Happiness,Female
104046381.jpg,2000,1250,"[485.1677333856334, 166.50788880541, 225.7025184604086, 311.1650952129381]",20-30s,Caucasian,unmasked,light,Happiness,Female
104046402.jpg,1285,2000,"[890.2092132305924, 84.31519627246553, 195.2024948618769, 268.16885606685844]",20-30s,Caucasian,unmasked,light,Happiness,Female
104079852.jpg,1334,2000,"[659.0087783610223, 232.00000000000003, 389.98808651004026, 514.9999999999995]",40-50s,Mongoloid,unmasked,light,Happiness,Female
104115297.jpg,1334,2000,"[638.1664363946525, 613.6770075724276, 259.08371163734625, 372.23994053280416]",40-50s,Mongoloid,unmasked,light,Happiness,Female
104119901.jpg,2000,1359,"[438.34958708255664, 471.586531364313, 443.8536698543032, 621.8974169715138]",20-30s,Mongoloid,unmasked,light,Happiness,Female
104132686.jpg,2000,1333,"[524.5381814687113, 230.65524759853594, 208.5461194407952, 269.80602713027116]",20-30s,Caucasian,unmasked,light,Sadness,Female
104169412.jpg,1333,2000,"[1046.0052513128148, 239.99999999999503, 201.98399599900185, 372.9999999999925]",20-30s,Caucasian,unmasked,mid-light,Happiness,Female
104176404.jpg,2000,666,"[76.31240712765923, 632.5700000000021, 483.58540457446736, 667.4247407963933]",20-30s,Caucasian,unmasked,light,Neutral,Male
104202349.jpg,2000,1379,"[445.30683563492767, 241.00525920360698, 173.68583073475904, 283.9947407963939]",20-30s,Caucasian,unmasked,light,Neutral,Female
104204411.jpg,1376,2000,"[1115.1810150843185, 673.4670640565041, 103.49893578176277, 147.1359437150822]",20-30s,Mongoloid,unmasked,light,Neutral,Male
104217772.jpg,1403,2000,"[938.9994780828207, 119.99999999999804, 321.001109073978, 418.9999999999915]",20-30s,Caucasian,unmasked,light,Happiness,Female
104242167.jpg,2000,1333,"[654.8408626691497, 186.3880023532715, 179.80494685140087, 260.94302705153154]",20-30s,Caucasian,unmasked,light,Surprise,Male
104242965.jpg,1334,2000,"[1186.718710960377, 491.5789572021542, 111.19943094044147, 158.59867314758495]",20-30s,Caucasian,unmasked,mid-light,Sadness,Female
104283158.jpg,1333,2000,"[706.1765875518831, 144.03092882853616, 409.0704456411737, 552.5987247266728]",20-30s,Mongoloid,unmasked,light,Happiness,Male
104292087.jpg,2000,1333,"[418.0094515539274, 393.9999999999995, 244.98281535648889, 246.9999999999986]",20-30s,Caucasian,unmasked,mid-light,Neutral,Female
104300120.jpg,1333,2000,"[853.3726163542158, 338.6676670677738, 188.07833710411293, 222.36224848552658]",20-30s,Caucasian,unmasked,light,Happiness,Female
104301021.jpg,2000,1431,"[378.1030728232724, 137.1046066152957, 144.82893783622282, 195.92802280023082]",20-30s,Caucasian,unmasked,light,Happiness,Male
104301238.jpg,2000,1314,"[502.91372264399155, 97.00000000000225, 276.68402120813266, 357.99012201037044]",20-30s,Caucasian,unmasked,light,Happiness,Female
104328217.jpg,2000,1333,"[490.8182025638397, 391.7676568305769, 266.1817974361536, 379.21950183808656]",20-30s,Caucasian,unmasked,mid-light,Happiness,Female
104339375.jpg,1333,2000,"[774.051926797326, 55.68279173396612, 350.4637682466697, 494.38368821495607]",20-30s,Caucasian,unmasked,light,Happiness,Female
104342222.jpg,1333,2000,"[1008.0035008752153, 401.99999999999756, 302.9937484371046, 374.99999999999454]",20-30s,Caucasian,unmasked,light,Neutral,Female
104345993.jpg,1333,2000,"[1218.2609072436746, 514.8949501295067, 140.73909275631993, 185.9729008960997]",Kid,Caucasian,unmasked,light,Happiness,Female
104373525.jpg,1333,2000,"[923.0010002500549, 110.99999999999895, 318.99774943735724, 387.99999999999795]",20-30s,Caucasian,unmasked,mid-light,Happiness,Male
104373537.jpg,2000,1333,"[691.4307841341264, 502.08492652064893, 108.79775843539602, 144.24500453258395]",20-30s,Caucasian,unmasked,light,Happiness,Female
104409683.jpg,1333,2000,"[844.9810479449592, 445.1592850104349, 79.47157191743882, 104.68763464373261]",20-30s,Caucasian,unmasked,light,Happiness,Female
104412423.jpg,2000,1333,"[159.80006647831158, 245.43458980044323, 714.6152567724788, 960.5654101995543]",20-30s,Negroid,unmasked,dark,Happiness,Male
104415446.jpg,1258,2000,"[1263.4111736837733, 84.03049255956148, 108.588826316226, 128.96950744043855]",Senior,Caucasian,unmasked,light,Happiness,Male
104418974.jpg,1333,2000,"[770.0057514378517, 8.999999999999996, 395.9897474368536, 487.9999999999912]",20-30s,Mongoloid,unmasked,light,Neutral,Female
10442754.jpg,1333,2000,"[1222.9699440997153, 254.91501261067575, 355.03005590027465, 477.49653973401206]",20-30s,Mongoloid,unmasked,light,Happiness,Female
10443848.jpg,1334,2000,"[1346.0047026934053, 330.0, 267.9937297421267, 322.99999999999994]",20-30s,Mongoloid,unmasked,light,Happiness,Female
10444280.jpg,2000,1331,"[531.2058495984999, 547.0000000000022, 263.69122560225196, 359.37261635420595]",20-30s,Mongoloid,masked,light,Sadness,Male
104448513.jpg,1333,2000,"[1166.0025006251565, 265.99999999999795, 236.9974993748407, 301.9999999999995]",20-30s,Caucasian,unmasked,mid-light,Neutral,Female
104449006.jpg,2000,1497,"[582.5173802105902, 243.13158118230706, 294.15753415004474, 393.2418993445374]",20-30s,Caucasian,unmasked,light,Happiness,Female
104449117.jpg,1700,2550,"[1280.671494467759, 145.62416051125004, 283.262804425787, 389.36836986348743]",20-30s,Caucasian,unmasked,light,Neutral,Female
104503034.jpg,2000,1333,"[466.3223119315602, 283.4200000000047, 285.81322568212755, 384.3168376353834]",20-30s,Caucasian,unmasked,light,Happiness,Female
104579367.jpg,728,2000,"[816.9805982246907, 50.000000000000014, 105.01940177530933, 164.63368800539226]",20-30s,Caucasian,unmasked,light,Happiness,Female
10461820.jpg,1331,2000,"[1152.8556844657737, 265.91954052766926, 349.2670223990698, 495.55095809040165]",20-30s,Mongoloid,unmasked,mid-light,Neutral,Male
10462043.jpg,2000,1331,"[799.994157509154, 363.9999999999975, 396.0058424908379, 524.9999999999992]",40-50s,Mongoloid,unmasked,mid-light,Happiness,Male
10464694.jpg,1331,2000,"[1150.1291918854506, 255.21027624256877, 358.1411383697231, 507.5909905491537]",20-30s,Mongoloid,unmasked,light,Anger,Male
10465140.jpg,1331,2000,"[1176.000887917492, 253.99999999999977, 278.9982241650146, 403.0000000000001]",20-30s,Mongoloid,unmasked,mid-light,Happiness,Male
104651607.jpg,1333,2000,"[929.4296460376828, 102.68091596945771, 250.19295436870902, 345.60484686631173]",20-30s,Caucasian,unmasked,light,Happiness,Female
10469838.jpg,1329,2000,"[1123.1369009476643, 348.3859898758147, 587.74350857399, 748.6283335931048]",20-30s,Mongoloid,unmasked,light,Happiness,Female
10470072.jpg,2000,1318,"[470.14895960403624, 492.6528925619836, 399.8510403959616, 506.18844991907264]",Teenager,Mongoloid,unmasked,light,Happiness,Female
104704511.jpg,2000,1333,"[463.57679055515024, 605.0596505135884, 274.8464188897007, 370.52279589130643]",20-30s,Mongoloid,unmasked,light,Happiness,Female
104751475.jpg,1333,2000,"[1278.9044495579178, 347.08527108697194, 208.30641545090066, 385.52372245625844]",Kid,Mongoloid,unmasked,light,Happiness,Female
10477683.jpg,2000,1334,"[715.9985740402194, 387.9999999999961, 294.0013162705637, 411.99999999999795]",20-30s,Mongoloid,unmasked,light,Happiness,Female
104788140.jpg,1333,2000,"[601.2907588279485, 269.81375080976034, 353.69607456105456, 502.0566899284407]",20-30s,Mongoloid,unmasked,light,Happiness,Female
104791514.jpg,1333,2000,"[563.0010002500605, 202.99999999999994, 271.99674918729784, 380.3743902439001]",20-30s,Mongoloid,unmasked,mid-light,Happiness,Female
104830744.jpg,666,2000,"[982.5236664162292, 7.140606574341163e-13, 298.7145003756579, 365.7853326082252]",20-30s,Caucasian,unmasked,light,Happiness,Female
104850331.jpg,1333,2000,"[756.0000000000007, 282.0000000000001, 242.83946925903152, 333.41640917571954]",20-30s,Caucasian,unmasked,light,Happiness,Male
104854230.jpg,1334,2000,"[684.9558924531339, 291.0000000000002, 171.16655219784664, 202.48111777447593]",20-30s,Mongoloid,unmasked,light,Happiness,Female
104880284.jpg,1333,2000,"[1001.2095264133832, 260.00000000000057, 370.79047358661785, 460.66862345072707]",20-30s,Negroid,unmasked,dark,Happiness,Male
104883984.jpg,1125,2000,"[926.051481698441, 274.0613596880719, 172.54654270363076, 202.3035604036624]",20-30s,Mongoloid,unmasked,mid-light,Neutral,Female
10490610.jpg,1333,2000,"[851.7946485784847, 390.50242931301545, 465.3315243990349, 423.09426074837813]",20-30s,Mongoloid,unmasked,light,Sadness,Female
104909099.jpg,1333,2000,"[1017.4477089478495, 249.3244388603333, 213.62721940466832, 249.79985153844873]",20-30s,Caucasian,unmasked,mid-light,Neutral,Female
10492403.jpg,1333,2000,"[1297.612392528763, 195.0599033651751, 299.387607471237, 356.42751443989454]",20-30s,Mongoloid,masked,light,Happiness,Female
104954814.jpg,1333,2000,"[1029.739487943123, 235.00000000000003, 294.323677818606, 377.64931628434465]",20-30s,Caucasian,unmasked,light,Neutral,Female
104956218.jpg,1333,2000,"[969.4871258375666, 145.2465814217229, 214.5128741624239, 290.14045461787754]",20-30s,Caucasian,unmasked,light,Neutral,Female
104963320.jpg,1333,2000,"[1057.786309905219, 174.99999999999926, 410.6869872275553, 353.84039896394177]",Baby,Mongoloid,unmasked,light,Happiness,Female
1049638.jpg,1500,2000,"[1037.8321511271822, 127.7128000000001, 350.0081333561983, 444.28719999999794]",40-50s,Mongoloid,unmasked,mid-light,Happiness,Male
10499309.jpg,1333,2000,"[1070.6461580523858, 50.98651991668672, 313.35384194761036, 413.87451681989694]",20-30s,Mongoloid,unmasked,light,Happiness,Male
105010109.jpg,1333,2000,"[658.9605341380777, 228.9335200510728, 165.65697151808857, 299.07672087302035]",20-30s,Caucasian,unmasked,light,Fear,Female
10501434.jpg,1333,2000,"[1201.7498914431953, 392.9911285510481, 204.2501085567914, 295.8917007560444]",20-30s,Mongoloid,masked,light,Sadness,Female
105024885.jpg,1333,2000,"[567.879174919751, 246.8987518894417, 341.8265828836846, 399.131163663854]",Kid,Caucasian,unmasked,light,Happiness,Female
105041782.jpg,1332,2000,"[860.6116686046435, 351.12871188050764, 232.18240460157833, 316.1935298303657]",20-30s,Caucasian,unmasked,light,Happiness,Female
105082014.jpg,2000,1333,"[315.99999999999943, 241.0000000000002, 357.7424778761069, 513.2096595123294]",20-30s,Negroid,masked,dark,Neutral,Female
105125598.jpg,1333,2000,"[776.1165552150236, 319.000000000001, 395.7328920295324, 598.7123159420917]",20-30s,Mongoloid,unmasked,light,Neutral,Male
10513561.jpg,1333,2000,"[1275.1067741726065, 297.7566750362452, 281.80988525692356, 282.9926555930121]",20-30s,Mongoloid,unmasked,light,Happiness,Female
10516477.jpg,1333,2000,"[830.6795577956373, 301.91501261067293, 308.57055076116615, 385.4119941348044]",Senior,Mongoloid,unmasked,mid-light,Happiness,Male
105204997.jpg,1333,2000,"[719.9026350207544, 247.0, 312.6302560284402, 393.99999999999983]",Kid,Caucasian,unmasked,mid-light,Happiness,Female
105204998.jpg,1333,2000,"[771.0120627625802, 212.48503037595754, 259.7247748727996, 326.65266685836025]",Kid,Caucasian,unmasked,light,Happiness,Female
105205245.jpg,1333,2000,"[959.5985259854826, 292.99391367230595, 314.97223968078504, 293.09874311925836]",Kid,Caucasian,unmasked,light,Neutral,Female
105205249.jpg,2000,1333,"[457.26946196407357, 720.4941081526841, 272.19751354766646, 243.47865881056245]",Kid,Caucasian,unmasked,light,Happiness,Female
105205260.jpg,1333,2000,"[686.5903311854049, 206.46162597418217, 255.69914741566896, 268.74656676509414]",Kid,Caucasian,unmasked,light,Happiness,Female
105272815.jpg,1333,2000,"[888.0000000000089, 196.82389815449824, 180.4410754686828, 233.1082215135244]",Senior,Caucasian,unmasked,light,Neutral,Male
10532673.jpg,2000,1999,"[546.0963636363637, 252.99999999999994, 456.23465234332645, 649.0360952651006]",Senior,Mongoloid,unmasked,light,Happiness,Male
105338988.jpg,2000,1333,"[708.5896380161411, 889.3880023532645, 106.32471893200001, 210.67311616015874]",20-30s,Caucasian,unmasked,mid-light,Neutral,Female
105406572.jpg,1333,2000,"[942.2059267937769, 333.18263669181187, 320.01000480553114, 244.40414831148308]",20-30s,Mongoloid,unmasked,light,Happiness,Female
105474169.jpg,1333,2000,"[612.4410754686893, 212.99999999999972, 143.55892453131332, 178.11173863907686]",20-30s,Caucasian,unmasked,mid-light,Neutral,Female
105485969.jpg,1333,2000,"[776.3253224991598, 184.99999999999923, 213.5180476325495, 286.645060066004]",20-30s,Caucasian,unmasked,light,Happiness,Female
105497805.jpg,2000,1328,"[477.75649188577074, 248.2361122419346, 334.6761391998934, 444.38353677017795]",20-30s,Caucasian,unmasked,mid-light,Neutral,Male
1055836.jpg,2000,1500,"[881.7153143217657, 502.2357176619012, 350.30916968638303, 477.4600198917972]",40-50s,Mongoloid,unmasked,mid-light,Happiness,Male
105588974.jpg,1334,2000,"[1322.5151198775245, 639.999999999996, 85.5421156644185, 110.47123449093766]",20-30s,Caucasian,unmasked,mid-light,Happiness,Female
105610542.jpg,1103,2000,"[909.9149639303893, 290.92913850206634, 406.1328688587518, 470.07086149792167]",20-30s,Caucasian,unmasked,light,Happiness,Female
10563412.jpg,1334,2000,"[841.9749166744199, 213.99550647480504, 344.803668442169, 470.0044935251939]",20-30s,Mongoloid,unmasked,light,Happiness,Female
105637372.jpg,967,2000,"[244.8168785653536, 126.6634885487932, 193.49319004254727, 270.18783279097045]",20-30s,Negroid,unmasked,mid-light,Happiness,Female
105699843.jpg,1260,2000,"[900.5507199781608, 160.03540295821875, 180.31160002730633, 236.9645970417837]",20-30s,Caucasian,unmasked,mid-light,Happiness,Female
105710709.jpg,1333,2000,"[1193.9992498124495, 153.99999999999966, 172.00075018754524, 190.99999999999952]",20-30s,Negroid,unmasked,mid-dark,Neutral,Male
105711016.jpg,1333,2000,"[1197.6666377181834, 172.7071103432956, 208.33336228181233, 247.68560198298576]",Teenager,Negroid,unmasked,mid-dark,Happiness,Male
105711109.jpg,1330,2000,"[548.3155783306639, 274.95274067462003, 227.06968277155136, 291.67965770781103]",20-30s,Mongoloid,unmasked,mid-light,Happiness,Female
105729227.jpg,1333,2000,"[938.0000000000003, 369.0000000000049, 238.59315408855306, 270.46324729015083]",20-30s,Mongoloid,masked,light,Neutral,Female
105767349.jpg,2000,1333,"[494.0476453085092, 224.25789572021813, 215.23656528956727, 322.91973462951523]",20-30s,Caucasian,unmasked,mid-light,Happiness,Female
105769005.jpg,2000,1334,"[561.7448905726959, 703.699695308423, 88.91007980796832, 119.52876442730734]",20-30s,Caucasian,unmasked,mid-light,Neutral,Female
10577187.jpg,2000,1334,"[1050.2987068059476, 355.37471913082265, 252.18800528701163, 373.8655304359241]",20-30s,Mongoloid,unmasked,mid-dark,Neutral,Female
1058244.jpg,1338,2000,"[1055.5650443675543, 259.0000000000013, 453.36246302704876, 576.1436000000032]",20-30s,Mongoloid,unmasked,mid-light,Happiness,Female
105829185.jpg,2560,1440,"[1159.6734038843808, 1018.8301345536399, 108.57493755009033, 245.16986544634705]",20-30s,Caucasian,unmasked,light,Neutral,Female
105856960.jpg,1333,2000,"[955.8211371024584, 204.00000000000014, 254.08818113619404, 342.18181818181705]",20-30s,Caucasian,unmasked,light,Happiness,Female
105897995.jpg,1499,2000,"[608.4171396201737, 205.366242869295, 202.48437603142804, 259.4892011949188]",20-30s,Mongoloid,unmasked,light,Happiness,Female
105943829.jpg,2000,1124,"[480.1429861558016, 1121.7904195835947, 233.14298615579142, 285.3610451405618]",20-30s,Negroid,unmasked,dark,Happiness,Female
105953521.jpg,1333,2000,"[783.2727272727269, 162.99999999999852, 459.7500170753348, 636.8704407382005]",20-30s,Mongoloid,unmasked,light,Happiness,Female
105961718.jpg,2000,1443,"[592.994999999997, 358.99999999999824, 271.00874999999826, 327.9999999999967]",20-30s,Caucasian,unmasked,mid-light,Happiness,Female
105983772.jpg,1234,2000,"[522.0393477842423, 0.0, 221.96065221575793, 229.51667133949755]",20-30s,Caucasian,unmasked,light,Happiness,Male
10599970.jpg,1265,2000,"[1148.2631623646155, 193.9999999999994, 204.73683763538455, 266.4672036990676]",20-30s,Mongoloid,unmasked,light,Happiness,Male
10602465.jpg,2000,1333,"[556.7307550187551, 392.89341876886823, 251.583806943506, 310.1153305505802]",40-50s,Mongoloid,unmasked,light,Sadness,Male
10605067.jpg,1333,2000,"[672.0015003750887, 404.9999999999984, 242.996749187295, 289.99999999999505]",40-50s,Mongoloid,unmasked,light,Happiness,Female
10605275.jpg,2000,1334,"[648.8225365267218, 574.2003666728483, 214.61196455251005, 262.05498980573896]",20-30s,Mongoloid,unmasked,light,Happiness,Female
